# BICEP2 2014 Data Release
# The BICEP2 Collaboration, BICEP2 2014 II: EXPERIMENT AND THREE-YEAR DATA SET
# http://bicepkeck.org/
#
# File: B2_frequency_spectrum_20141216.txt
# Date: 2014-12-16
#
# BICEP2 150 GHz band frequency spectrum as in BICEP2 II Fig. 11.
#   Column 1 = frequency in GHz
#   Column 2 = response to a source with uniform spectral radiance
#   Column 3 = response to a source with Rayleigh-Jeans spectrum
#
# Spectra are given for a beam filling source and have been peak-normalized.
# Negative values are at the noise level of the Fourier-transform spectroscopy
# measurement.
#
# This file replaces B2_frequency_spectrum_20140626.txt. It has been corrected
# to provide appropriate response of BICEP2 to an extended source. 
# Additionally, we now provide the bandpass in two formats. Response to a 
# source with uniform spectral radiance (column 2) matches the convention used
# in the Planck Reduced Instrument Model (http://pla.esac.esa.int/pla, see 
# Planck 2013 results IX). Response to a source with Rayleigh-Jeans spectrum 
# (column 3) matches the convention used in previous BICEP Collaboration 
# publications, as well as the WMAP bandpass files available on LAMBDA
# (http://lambda.gsfc.nasa.gov).
#
142.20,0.97485,0.89504
142.80,0.99300,0.91941
143.40,1.00000,0.93369
144.00,0.99460,0.93644
144.60,0.98396,0.93415
145.20,0.97886,0.93704
145.80,0.98158,0.94743
146.40,0.98604,0.95959
147.00,0.98794,0.96933
147.60,0.98356,0.97292
148.20,0.97184,0.96916
148.80,0.96175,0.96688
149.40,0.95630,0.96917
150.00,0.94902,0.96953
150.60,0.94374,0.97187
151.20,0.94684,0.98285
151.80,0.95139,0.99542
152.40,0.94825,1.00000
153.00,0.93823,0.99724
153.60,0.92668,0.99270
154.20,0.91601,0.98895
154.80,0.90554,0.98527
155.40,0.89449,0.98081
156.00,0.88390,0.97670
156.60,0.87436,0.97360
157.20,0.86269,0.96798
157.80,0.84573,0.95620
158.40,0.82544,0.94038
159.00,0.80487,0.92390
159.60,0.78248,0.90499
160.20,0.75505,0.87985
160.80,0.72352,0.84943
161.40,0.69101,0.81733
162.00,0.65650,0.78229
162.60,0.61794,0.74181
163.20,0.57841,0.69949
163.80,0.54199,0.66028
164.40,0.50982,0.62564
165.00,0.48144,0.59514
165.60,0.45366,0.56488
166.20,0.42181,0.52903
166.80,0.38440,0.48560
167.40,0.34344,0.43698
168.00,0.30314,0.38848
168.60,0.26678,0.34433
169.20,0.23354,0.30358
169.80,0.20137,0.26362
170.40,0.16992,0.22401
171.00,0.14004,0.18593
171.60,0.11477,0.15345
172.20,0.09600,0.12926
172.80,0.08144,0.11042
173.40,0.06884,0.09398
174.00,0.05803,0.07978
174.60,0.04926,0.06819
175.20,0.04231,0.05897
175.80,0.03632,0.05097
176.40,0.03052,0.04312
177.00,0.02554,0.03633
177.60,0.02174,0.03113
178.20,0.01842,0.02655
178.80,0.01541,0.02237
179.40,0.01259,0.01839
180.00,0.00989,0.01455
180.60,0.00772,0.01144
181.20,0.00616,0.00918
181.80,0.00489,0.00735
182.40,0.00386,0.00584
183.00,0.00310,0.00471
183.60,0.00249,0.00381
184.20,0.00200,0.00309
184.80,0.00164,0.00254
185.40,0.00128,0.00200
186.00,0.00095,0.00150
186.60,0.00075,0.00119
187.20,0.00064,0.00102
187.80,0.00055,0.00088
188.40,0.00044,0.00071
189.00,0.00029,0.00047
189.60,0.00018,0.00030
190.20,0.00015,0.00025
190.80,0.00016,0.00027
191.40,0.00015,0.00025
192.00,0.00010,0.00017
192.60,0.00003,0.00005
193.20,-0.00001,-0.00002
193.80,-0.00002,-0.00004
194.40,-0.00005,-0.00009
195.00,-0.00010,-0.00017
195.60,-0.00012,-0.00021
196.20,-0.00010,-0.00017
196.80,-0.00003,-0.00005
197.40,0.00006,0.00010
198.00,0.00011,0.00020
198.60,0.00011,0.00020
199.20,0.00007,0.00012
199.80,0.00000,0.00001
200.40,-0.00004,-0.00008
201.00,-0.00009,-0.00016
201.60,-0.00014,-0.00026
202.20,-0.00018,-0.00033
202.80,-0.00019,-0.00035
203.40,-0.00018,-0.00034
204.00,-0.00016,-0.00030
204.60,-0.00015,-0.00028
205.20,-0.00018,-0.00035
205.80,-0.00024,-0.00046
206.40,-0.00030,-0.00057
207.00,-0.00033,-0.00064
207.60,-0.00034,-0.00067
208.20,-0.00035,-0.00069
208.80,-0.00034,-0.00067
209.40,-0.00033,-0.00066
210.00,-0.00034,-0.00068
210.60,-0.00035,-0.00071
211.20,-0.00037,-0.00075
211.80,-0.00039,-0.00079
212.40,-0.00039,-0.00080
213.00,-0.00038,-0.00079
213.60,-0.00038,-0.00078
214.20,-0.00036,-0.00075
214.80,-0.00034,-0.00071
215.40,-0.00032,-0.00067
216.00,-0.00028,-0.00060
216.60,-0.00024,-0.00052
217.20,-0.00022,-0.00048
217.80,-0.00023,-0.00050
218.40,-0.00026,-0.00057
219.00,-0.00029,-0.00064
219.60,-0.00032,-0.00070
220.20,-0.00030,-0.00067
220.80,-0.00027,-0.00059
221.40,-0.00025,-0.00055
222.00,-0.00024,-0.00053
222.60,-0.00021,-0.00048
223.20,-0.00018,-0.00041
223.80,-0.00015,-0.00035
224.40,-0.00013,-0.00030
225.00,-0.00012,-0.00027
225.60,-0.00011,-0.00025
226.20,-0.00010,-0.00022
226.80,-0.00007,-0.00016
227.40,-0.00003,-0.00007
228.00,0.00001,0.00003
228.60,0.00005,0.00012
229.20,0.00010,0.00023
229.80,0.00014,0.00034
230.40,0.00016,0.00038
231.00,0.00014,0.00034
231.60,0.00013,0.00032
232.20,0.00013,0.00032
232.80,0.00013,0.00033
233.40,0.00013,0.00032
234.00,0.00013,0.00031
234.60,0.00013,0.00032
235.20,0.00013,0.00032
235.80,0.00012,0.00031
236.40,0.00012,0.00030
237.00,0.00012,0.00030
237.60,0.00012,0.00031
238.20,0.00012,0.00032
238.80,0.00012,0.00032
239.40,0.00013,0.00035
240.00,0.00015,0.00039
240.60,0.00016,0.00042
241.20,0.00017,0.00045
241.80,0.00018,0.00049
242.40,0.00020,0.00053
243.00,0.00022,0.00059
243.60,0.00024,0.00065
244.20,0.00027,0.00073
244.80,0.00029,0.00079
245.40,0.00030,0.00083
246.00,0.00031,0.00085
246.60,0.00033,0.00090
247.20,0.00034,0.00094
247.80,0.00034,0.00096
248.40,0.00033,0.00093
249.00,0.00032,0.00089
249.60,0.00000,0.00000
